1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2,6,4,4,2,7.013249746,4,2,0.013249746,6.013249746,2,8,2,6,1.013249746,7.013249746,0
1,3,2,1.147572813,1,9,3,1.147572813,1,8,2.852427187,9,1,6,1,7.852427187,0
4,6.44284412,6,6,5,7.44284412,8,2,4,7,7,8.55715588,5,7,3.44284412,6.55715588,0
2,1,3,1,0.431250071,7,4,2,0,7,2,8,2,7,1,7.568749929,0
4,9.933374434,5.933374434,7.933374434,4,7,5,3,0.933374434,7,1,8,2,7,1.933374434,8,0
2,3,4,2,1.388482051,7.611517949,2,1.611517949,2,7,2,8,2,6.388482051,2,7,0
4,7,5,5,3,8,2,2,2,6.712885913,2,8,2,6.712885913,3,6,0
3,3,5,5,2,6.448891772,4.448891772,3,1,6,1,8,2.551108228,7,2,7,0
2.785382327,6.785382327,5.785382327,4.785382327,3.785382327,5,5,2.785382327,2.785382327,3.214617673,2,6.214617673,3.570764654,6,3.785382327,3.785382327,0
5,10.9007186,7.900718605,8,4.900718605,9.900718605,1.099281395,2.099281395,3,8,1.900718605,8,3.801437209,7.900718605,4,8.900718605,0
5,9,6,7,4,7.231291681,4,3,1,7.115645841,1.884354159,8.115645841,2.884354159,7.884354159,3,8,0
3.097208411,6.902791589,5.097208411,6,4.097208411,6.097208411,8,2,4,7,7,9,5,8.805583179,3,7,0
3,11,5.338596009,8,2,9,5.661403991,3,1,8,0.338596009,8,2.338596009,7,2,8,0
6.1460128,11,8.1460128,8.8539872,8.1460128,7,6.8539872,8,4,7.8539872,5,8,4.1460128,8,10.1460128,1.1460128,0
4,11,6.256858134,8,4,12,2,3.743141866,3,10.74314187,1.256858134,9,3,7,3.256858134,9,0
4,9.326790681,6.326790681,6.326790681,2,7.326790681,7,3,0,7,0,8,3,7,1.326790681,8,0
3,7,5,5,3,12,3,2,2,9,1.071476788,8.071476788,2,5.928523212,2,7.071476788,0
4,11,6.989938552,8,2,7,5.010061448,3,1,6.010061448,0.989938552,8,3,7,1.989938552,7.010061448,0
1,0,2,0,0,7.719859763,3,2,0,7,2,8,2,6,1,8,0
5.329242877,9.670757123,5.329242877,5.341514246,3,10.32924288,1.341514246,4,1.670757123,11,5.670757123,13,4.670757123,4.329242877,4.670757123,10.32924288,0
1,1,2,1,0,7,4,2.671016235,0,7,1.328983765,8,2,7,1,8,0
2,7,4,5,2,12,2.066388551,4,3,11.06638855,2,9,2,6,3,9,0
2.401618315,7,4.401618315,5,3,11.59838168,2.598381685,2.401618315,2,9.401618315,2,9,3,7,3,9,0
6,7.238004472,8,6.238004472,6.238004472,6.761995528,7,3,5.761995528,7,8,9.238004472,5.714013415,10.23800447,3.238004472,6.238004472,0
2,5.246084362,3.753915638,4,2,11,2.246084362,2,2,9,2,9,2,6,2,8,0
3,5,5,4,2,6.445097621,2.554902379,1.554902379,2,5.445097621,2,7.445097621,3,4.445097621,3,7.554902379,0
5.790265791,9.629202626,6,5.209734209,3,13,0.209734209,4.790265791,1,12,3,11,2,3,2.209734209,10.20973421,0
3,7,5,5,3,11,3,2,2,9,1.19416699,9,3,5,2,8,0
4,9,6,6,2,6.106085126,4,3,1.106085126,6.106085126,1,8,3,7,2.106085126,7.106085126,0
3.58337858,10.58337858,6,7.58337858,2.58337858,7,3.58337858,3,2.41662142,6.41662142,1,8,3,6,3,7.58337858,0
4.662599672,7.337400328,6.662599672,5.337400328,6.662599672,7.337400328,8,7.662599672,4,6.662599672,5.337400328,8,3.662599672,7.662599672,8.325199344,4,0
1,0,2,0.491869903,0,7.491869903,4,2,0,7,2,8,1,7,1,8,0
2.421913843,7.578086157,4.421913843,5.578086157,2,12,2.421913843,4,3,11,2,10,2.578086157,6,3,9,0
3,8,5,6,4,11,2.508537074,1.491462926,2,8.491462926,2.508537074,9,3,5.491462926,2.491462926,8,0
3,1.153583173,5,3,2,8,2,2,2,7,1.153583173,8,2,7,2,7,0
5,10.57660489,9,7.576604893,6.576604893,7.576604893,4.423395107,1.423395107,4,5.576604893,1.576604893,6,5,7.576604893,5.576604893,5.576604893,0
3,8,5,6,4,11,2.229929182,1.770070818,2,8.770070818,2.229929182,9,3,5.770070818,2.770070818,8,0
3,10,5,7,2,6.559327801,5.440672199,3,1,6,0,8,2.559327801,7,1.559327801,7,0
3,7,5.267653393,5,3.267653393,11.26765339,3,2,2,9,1.267653393,8.732346607,3.267653393,5,2,8,0
3,8.581695282,5.581695282,6,4,11,3,1,2,8,2.418304718,9,2.418304718,5.581695282,2,7.418304718,0
2,6,4,4,2,8,3,2,2,7,1,8,2,6.367517347,2.367517347,6.367517347,0
2,6,3,4,2,11.27817969,3.278179691,2.278179691,2,9.278179691,1.721820309,9,2,6,1.721820309,8,0
8,15,6.038370186,8,4,8,2.961629814,3,2,7.038370186,4.038370186,11.03837019,5,4.961629814,4.038370186,6.923259628,0
5,8.470075774,9,6.470075774,6,6.059848451,5,2,4,4.589772677,1.470075774,6.470075774,5.470075774,7,5.940151549,4.119696903,0
2.52765722,3,4.52765722,4.52765722,1.52765722,9.47234278,4.47234278,3,1,8,1,8,2,7,2,8,0
2.736622337,8,4.736622337,5,1.736622337,8.736622337,6,3,1,7,0,8,2,7,1,8,0
2,7.020245871,4,5.020245871,2.020245871,11,2.020245871,3,3,10,2,9,2,6,3,8,0
4,9,5.058030024,7,4,7,5,3,0,6.941969976,1,8,2,7,1,7.941969976,0
4,7,5,5,3,7.236785575,4.763214425,3,0,6.763214425,1,8,2,7,1,7.763214425,0
4,8,5.549495013,6,4,8,3,1.549495013,2,6,2,7.450504987,2,6,2,6.549495013,0
2,3.731776364,4,4.731776364,1,5.536447273,5,3,1,5.268223636,1,8,2,7,2,7,0
5.969481903,8,8,7,7,8,7,3.938963806,5.969481903,7,8.969481903,6.061036194,5,10.9694819,3.969481903,5.030518097,0
3,7.474202273,5,5.474202273,5,8,8,6.525797727,4,6,6,8,2.474202273,7.525797727,6,4.525797727,0
4.839659528,9.160340472,7.839659528,6.160340472,6,9.160340472,5,2,5,8.320680944,1.160340472,5.839659528,3,6.839659528,4.320680944,7.160340472,0
4.496264366,9,5.992528732,6.496264366,4,7.496264366,5,3,0,6,1,8,2,7,1,7.496264366,0
2,1,3,1,0,7,4,2,0,7,2,8,2,7,1,8,0
3.107269347,11,5.107269347,8,4,12,2.892730653,3,3,10.10726935,1.892730653,9,2.107269347,7,3,9,0
4,9.389452382,6.805273809,7.194726191,4,8,2.194726191,2,3,6,1,7.194726191,2,7,3,7,0
3.969109983,8,5.969109983,6,5.969109983,8,8,6.969109983,4,6,6,8,3,7,6.969109983,4,0
4,9.013985324,6,6.013985324,2,5.986014676,3.013985324,3,2.986014676,5.986014676,1.986014676,7,3,6.013985324,3,7,0
3,7,5,5,3,11.67262459,2,3,2,10,2,9,2,6,3,8.327375411,0
4,9.745241345,6,6.745241345,2,5.254758655,3.745241345,3,2.254758655,5.254758655,1.254758655,7,3,6.745241345,3,7,0
3,5.283171623,5,3.283171623,2,8,2,2,2,7,1,8,2,6,2.283171623,7,0
1,0,2,0,0,8,3.431857901,2,0,7,2,8,1.568142099,6,1,8,0
4,7.458479371,5,5.458479371,3,7,5,2.541520629,0,7,1,8,2,7,1,8,0
3,7,5,5,3,10.53443084,2,2.534430838,2,9.534430838,1.534430838,8.534430838,2,6,3,8,0
2.883324037,5,4.883324037,4.883324037,3.883324037,8.116675963,8,2.116675963,4,6.883324037,7,8,4.883324037,8.883324037,4,6.883324037,0
4,9.315210182,7,7.315210182,4.315210182,12,3,2,2,9,2,9,2,6,2,8,0
1.678487693,3,2.678487693,1,1,7.678487693,2,2,1,7,2,8,1.678487693,6,1.678487693,7,0
2,1,3,2,1,8.68837987,2.68837987,2,1.68837987,7.68837987,2,8,2,6.31162013,2,7.68837987,0
3,8,5,5.515456555,2,8.484543445,5.484543445,3,1,7,0,8,2,7,1.515456555,8,0
1,0,2,0,0,7,4,2,0,7,2,8,2,7,1,8,0
3.873388287,10.74677657,6.873388287,7.873388287,5.873388287,7,5,1.126611713,3.873388287,5,2,6,4.873388287,5.873388287,5.873388287,5.873388287,0
2,5.120959734,4,4,2,11,3,3,2,10,1.879040266,9,2,6,2,8,0
2,3.078975006,4,5,1.078975006,8,6,3,1,7,0,8,2,7,1.078975006,8,0
4.844990685,9.844990685,7,7.844990685,4.844990685,7.31001863,3,2,3,4.31001863,1.844990685,7,2,6,2,6.155009315,0
2,4,4,3,2,9.147883757,2,2,2,8.147883757,2,9,1.147883757,6,1.147883757,7.147883757,0
2,4,4,2.80321445,2,10,2,2,2,9,2,8.80321445,2,6,2,8,0
4,10.24803386,6,8,4,12.75196614,2,4,3,11,1,9,3,7,3.751966144,9.751966144,0
5,11,8,8,4,10,2,2,3,9,1,8,2.757320136,7,3.757320136,7.757320136,0
3,5,5.100262459,4,2,7,1.899737541,1.100262459,2,6,2,7.899737541,3.100262459,5.100262459,3.100262459,7,0
1.335853107,0,2.335853107,1,0,7,4,2,0,7,2,8,2,7,1,8,0
1.995872575,1,3.995872575,2,1,6.995872575,2,2,1,6,2,7.995872575,1.995872575,6.995872575,2,6.995872575,0
2,8,4,6,2,12,2,4,3,11,2,10,2.521188514,6,3.478811486,9,0
3,4.945607993,5.945607993,3.945607993,2,10,2,2,2,8,2,9,4,5.945607993,2,9,0
3,7,5,5,3,6.747577275,3,2,2,4.747577275,2,7.747577275,2,5.747577275,2,6,0
1.460771798,3,3.460771798,2,1,6,2.539228202,2,2,5,2,8,1.460771798,6,1.460771798,6.539228202,0
3.970184777,5,5.970184777,4.029815223,4,8.029815223,8,2.970184777,4,6.029815223,7,7,4.970184777,8,4,5,0
2,1.550164561,4,3,2,8,1.550164561,2,2,8,2,8,2.449835439,6,3,7,0
4,6.443249803,6,6,5,7.443249803,8,2,4,7,7,8.556750197,5,7,3.443249803,6.556750197,0
4,9,6.901364706,7,4,8,2,2,3,6.098635294,1,7.098635294,2,7,3,6.901364706,0
3.866126556,9.133873444,6,6.133873444,2,7.866126556,3,3,3,7,1.866126556,8,3,6,3,7.866126556,0
7.580545759,11.58054576,6,6,3,10.41945424,1.419454241,2.419454241,1.580545759,9.580545759,4,11.58054576,3.419454241,4.580545759,4,8.419454241,0
3,2,5,3,2,6,2,2,1.744021024,5,2,8,2,6.255978976,2.255978976,5.744021024,0
1,0,2,0,0,7,4,2,0,7,2,8,1,6.635048691,1,8,0
5.62907744,9,7.62907744,8,6.81453872,7,7.18546128,2,4,7,7.81453872,9.62907744,8,6.81453872,4,7.81453872,0
6,10.15803037,8.841969629,8,8.841969629,8,7,6.841969629,4.158030371,6.841969629,6,9,6,8,7,3.841969629,0
5,12,5,6,3.328107545,11.67189246,2,4,2,11,3.328107545,11,4.328107545,4,4.328107545,10.67189246,0
3,8.842504436,4.157495564,6,3,6.842504436,4,3,0.842504436,6,2,7.842504436,2,7,2.842504436,7.842504436,0
1.443410382,1,2.443410382,1,0,7,4,2,0,7,2,8,2,7,1,8,0
2.264540827,7,4.264540827,5,3,12.73545917,3,3,2,10,1,8.264540827,2,6,2,8,0
3,3.936547346,5,5.936547346,2,5.063452654,3.936547346,3,2.063452654,5.063452654,1.063452654,7,3,6.936547346,2.063452654,7,0
2,7,4,5,2,11.02639451,2,3.02639451,3,10.02639451,2,9,2,6,3,8.02639451,0
3,5,6,3.052868516,2,9.052868516,2,2,2,8,2,9.947131484,3.052868516,6.947131484,2,8.052868516,0
2,7,4,5,2,8.111992002,3,2,2,7.111992002,1,8,2,6,2.111992002,7.111992002,0
3,6,5,4,2.511271612,8,4.511271612,3,0,7,1,8,2,6.488728388,1,8,0
3.406653618,8,5.406653618,6,5.406653618,8,8.406653618,6.406653618,4.406653618,6,6,8,4.186692765,7,6.406653618,4,0
2,4,3.950031568,3,1.950031568,7.049968432,2,2,1,6.049968432,2,8,2,7,2.950031568,6.049968432,0
2,6.109742877,4,4.109742877,2,11,3,3,2,10,1.109742877,9,2,6,2,8,0
3,9.428669017,5.571330983,7.428669017,4,12,3,2,2,9,2,8.571330983,2,6,2,8,0
2,3,3,1.265392841,1,10.73460716,2,2.734607159,1,9,2,9,1,6,2,8,0
3.62115156,9,6,7,4,10,2.62115156,1.62115156,2,8,2.37884844,9.62115156,4.62115156,5,3,7.62115156,0
3.727742077,5,5.727742077,4.272257923,4,8.272257923,8,2.727742077,4,6.272257923,7,7,4.727742077,8,4,5,0
2,6,4,4,2,7.621497013,4,2,0.621497013,6.621497013,2,8,2,6,1.621497013,7.621497013,0
1.027915173,3,3,2,1,10.97208483,2,3,1.972084827,10,2,9,1.027915173,6,2,8,0
3.595851239,7,5,5,3,8,2,2,2,6.404148761,2,7.595851239,2,6,3,6,0
3,7.712974426,5,5.356487213,3,6,3,2,2.356487213,4.356487213,2,7.356487213,2,5.356487213,2.356487213,6,0
2,4,4,3,2,7.237168957,2,2,1,6.237168957,2,8,2,7,3,6,0
2.539243577,3,4.539243577,4.539243577,1.539243577,7,5,3,1,6,1,8,2,7,2,7,0
4.16910133,11,8.16910133,8,6.16910133,8.83089867,4.83089867,1,4,6.83089867,2,6,3.338202661,8,6,6,0
5,10.53172499,8.531724987,8,6.531724987,7.063449974,4.468275013,1.468275013,4,5.063449974,2,6.468275013,5.468275013,7.531724987,6,5.063449974,0
4,9,6.644785591,6.644785591,5,10,3,1,2,7.644785591,3,9,4.355214409,5,3,7,0
2.023292023,2,4.023292023,4,2,8,2,2,2,8,1.976707977,8,2,6,3,7,0
3,4,5,3,2,10,2,2.790637056,1.209362944,9,2,9,2,6,2,8,0
4,10.47665566,6,8,4,7,5,3,0.523344336,6.523344336,1,8,2,7,1.523344336,8,0
4,6.681105224,6,6,5,7.681105224,8,2,4,7,7,8.318894776,5,7,3.681105224,6.318894776,0
1,0,2,1,0,7,4,2,0,7,2,8,2,7,1,8,0
3,9,5,6,2,6,5.991542138,3,1,6,0.008457862,8,2,7,1.008457862,7,0
2,5.968295575,4,4,2,11,3,3,2,10,1.031704425,9,2,6,2,8,0
1,0,2,0.793437131,0,7,4,2,0,7,2,8,2,7,1,8,0
3,2,5,3,2,8,2,2,2,7,1.044290979,8,2,6.044290979,2,7,0
2.050914292,3,4.050914292,4,1,7,5,3,0.949085708,6.050914292,1,8,2,7,2,7.050914292,0
9,15,7,8,4,8,1.479744893,2.479744893,2,8.520255107,4,12,4.479744893,5,5,6.479744893,0
1.333441888,3,3,2,1,10.66655811,2,3,1.666558112,10,2,9,1.333441888,6,2,8,0
2,6,3,4,2,11.10698012,3.10698012,2.10698012,2,9.10698012,1.89301988,9,2,6,1.89301988,8,0
4.233318426,10.23331843,6.233318426,8,4.233318426,7,4.766681574,3,0.766681574,7,1,8,2.233318426,7.233318426,2.233318426,7.766681574,0
3.09588841,9,6.09588841,7,5,6.90411159,5,2,3,4.90411159,1.90411159,6,4.09588841,5.19177682,5,4.90411159,0
2,3,3,1,1,8,2,2,1,7,2,8,2,6.8081769,2,7,0
5.035396383,9,7.053094574,8,6.035396383,6,8,2,4,7,7,9,8,6.982301809,4,8,0
3,6,5,4,2.203074101,11,2.796925899,2,2,9,2,9,2,6,3,8.796925899,0
2,3,3,1.601104083,1,8,2,2,1,6.398895917,2,8,2,7,2,7,0
5,8,8,7,7,7.446393874,7,2,5,7,8.553606126,9.107212251,5,10.55360613,3,6.553606126,0
1,0,2,0,0,8,4,2,0,7,2,8,1,6,1,8,0
2,4.769654479,4,3.769654479,2,11,2,2,2,9,2,9,2,6,1.769654479,8,0
2,4,4,3,2,11,2,2.871937816,1.128062184,9,2,9,2,6,2,8.871937816,0
3,8,5,6,3,8.216856174,3,1.783143826,2,7,1.216856174,8,2,6,2.783143826,7,0
3,8.637166574,5.637166574,6,4,11,3,1,2,8,2.362833426,9,2.362833426,5.637166574,2,7.362833426,0
4,8.132203525,6.867796475,6.132203525,5,6.132203525,5,2,3.132203525,4.132203525,1.867796475,6,2.132203525,6,3.132203525,4.132203525,0
3,4.121887411,5,4,2,6,3,2.439056294,2,5.439056294,2,7.439056294,3,4.878112589,3,7.560943706,0
3,8,5,5,2,9,6,3,1,7.720797572,0,8,2,7,1,8,0
3,8,5.606248711,6,3,12,2,3,2,10.39375129,2,9,2,6,3,8.393751289,0
3,2,5,3.178794561,2,8,2,2,2,7.178794561,1,8,2,6,2.178794561,7,0
3.622434625,8,5.622434625,6,5.622434625,8,7.622434625,7,4,6.377565375,6,8.377565375,3.75513075,7,7,4,0
5.847458437,6.847458437,7.847458437,5.847458437,5.847458437,7.152541563,7.152541563,3,5.847458437,7,8,8.847458437,5,9.847458437,3.152541563,6,0
3,6,5,5,4,9,7,3.610367273,5,6.389632727,8,5.389632727,4,10,3.610367273,5,0
3,3,5,4,1,7.363443312,6,3,0.363443312,7,0.363443312,8,2,7,1,8,0
4,9,3,4,2,12.08988291,3.910117085,4,1,9.089882915,3.455058543,9.544941457,3.455058543,5.455058543,3.455058543,9.544941457,0
2.855803117,7,4.855803117,4.855803117,1.855803117,8.855803117,3.144196883,3,2.855803117,7,2,8,3,6,2.855803117,8,0
3,9,5.557289962,6.442710038,3,11,3.442710038,2,2,8.557289962,2,9,3,5,3,8,0
1,3,2,1.135406808,1,9,2.864593192,1.135406808,1,8,2.864593192,8.864593192,1,6,1,8,0
2,0.670958661,3,1,0,7,4,2,0,7,2,8,2,7,1,8,0
3,7,5,5,3,11.40846712,3,2,2,9,1,8.591532876,2.591532876,5.408467124,2,7.591532876,0
3,7.388134861,5.19406743,5.388134861,4.19406743,8,5,0.80593257,3.19406743,6.80593257,2.19406743,6.19406743,2,6.19406743,4,5,0
1,1,2,1,0,7,4,2,0,6.970269179,2,8,2,7,1,8,0
5.139079068,10,5.139079068,5,3.139079068,11.13907907,3.860920932,4.278158135,2,11.13907907,2.860920932,10,5.860920932,3.860920932,3.860920932,10,0
3,8,5.052968919,6,3,12,2,3,2,10.94703108,2,9,2,6,3,8.947031081,0
4,9.347529225,7,7.347529225,4.347529225,12,3,2,2,9,2,8.652470775,2,6,2,8,0
3.922180757,5,5.922180757,4,4,7.922180757,7.077819243,3,4.922180757,7,8,8,5,9.077819243,3,6,0
4.860343968,10,5,5,3.139656032,10.72068794,4.139656032,4.139656032,2,10.86034397,3.418968095,10.13965603,6,4.139656032,4.139656032,10,0
3,3,5,4.946254826,1.946254826,7,5,3,0.946254826,6.053745174,1,8,2,7,2,7.053745174,0
4,9.911789278,7,7,5,6.911789278,5,2,3,4.911789278,1.911789278,6,3.176421445,7,4.088210722,4,0
2,3,3,2,1,9,2,1.821273478,1,8,2,9.821273478,1,6,1.821273478,8,0
4,8.68425009,6,6.68425009,3.68425009,8.31574991,2,2,2.68425009,7,1,8,2,7,3,6.31574991,0
5.824234536,10.82423454,5.824234536,6,3.824234536,10.82423454,2,4,2,11,4.351530927,12.17576546,5,3.175765464,5,10.82423454,0
5,10.71578222,8,8,6,6,3.568435553,2,3.284217776,4,2,7,5.284217776,5.568435553,5.284217776,4.715782224,0
3.619739336,11,5.619739336,8,4,12,2.380260664,3,3,10.61973934,1.380260664,9,2.619739336,7,3,9,0
2,2,4,4,2,8,2,1.076777501,2,7.076777501,2,8,2,6.923222499,3,7,0
4,9,6,6,2,8.50986024,4.50986024,3,1,7.50986024,1,8,2.49013976,7,2,8,0
4.092397825,5.092397825,6.092397825,4.092397825,5.092397825,6.907602175,7.815204351,3,5,7,8,9.092397825,7.092397825,10.09239782,3,7.092397825,0
8.392752325,14.21449535,7,7.607247675,4,8,2,3,2,8,4.607247675,12,5,4,5,5.392752325,0
4.910892239,10.08910776,7.910892239,8.089107761,4.910892239,11,3,1.089107761,2.089107761,8.089107761,2,9,4.089107761,5.910892239,3,8.089107761,0
2,1,3,1,1,7,4,2,0,7,2,8,2.123336413,6,1.876663587,8,0
5.705088499,13.7050885,5.705088499,7.705088499,4.705088499,11.2949115,2.705088499,4,1.705088499,11,3,11,4.705088499,3,4,11,0
3.937901274,7,6.937901274,5,4,5.937901274,5,2.062098726,3,3.937901274,2,6,4,6,4,4.937901274,0
4.529951321,9,6.529951321,7,4.529951321,8,2,1.529951321,2,6,2,7.470048679,2.529951321,7.529951321,3.529951321,6.529951321,0
2.883559348,2,4.883559348,4,2,8,2,2,2,8,1.116440652,8,2,6,3,7,0
3,9,5,7,3,9.202694195,2.797305805,2,2,8,1,8,2,6.202694195,3,7.202694195,0
3.108812096,11,5.108812096,8,3.108812096,12.8911879,2.891187904,4,3,11.8911879,1,9,2.108812096,6.108812096,3,9,0
3,5,5.435505157,3.564494843,2,9,2,1.435505157,2,8,2,9.435505157,2.435505157,6.435505157,2,8,0
4.876019806,6,6.876019806,5,5,8,8,2.876019806,4.876019806,7,8,8,5,8.876019806,4,6,0
2,3,3,2,1,10,2,2,1,8.517353866,2,9,1.482646134,5.517353866,1.517353866,8.482646134,0
4,11,5.265151025,8,4,7.734848975,5,3,0,6.734848975,1,8,2,6.265151025,2.469697951,8,0
3.985760322,9,6,7,3.985760322,11.98576032,2,3,2.014239678,10,2,9,2,6.985760322,3,8,0
4,9.209648809,6,7.209648809,4,13,2,4,2.209648809,11,1,8.209648809,3,7,3.209648809,9.209648809,0
3,9.243902432,5,7.243902432,3.243902432,11,3,2,2,9,2,9,3,5,3,8,0
2,3.951772846,3,2.951772846,1,11,2.951772846,2,1.951772846,9,2,9,1,6,2,8,0
7,9.394192125,10,8.394192125,8,6,8,2.394192125,4.788384249,7,7.394192125,9.394192125,7.211615751,6.788384249,4,8,0
4,8.035393754,5,6.035393754,3.035393754,7,5,2.035393754,0,7,1,8,2,7,1,8,0
2,3.222410915,3,2.222410915,1,10,2,3,1.222410915,10,2,9,2,6,2,8,0
3,6,5.052833945,4,3,7.947166055,5.947166055,2,3.947166055,7.89433211,2,5.052833945,2,6,2.052833945,6.89433211,0
2.455575792,3.544424208,4.455575792,5,2,7.911151583,4,3,1,7.455575792,1,8,2,7,2,8,0
5,11,8,8,4.142198198,9.857801802,2.142198198,2,3,8.857801802,1,8,2.857801802,7,3.857801802,7.857801802,0
1,0,2,0,0,8,3,2,0,7,2,8,2,6,1,8,0
2,4,4,6,2,7.736107748,3,3,3,7,1,8,3,6,3,8,0
4,10.46808777,7,8,4.53191223,11,2,2,2.46808777,9,2,9,4.46808777,5.46808777,3.53191223,8.46808777,0
3,7.965931671,5,5.965931671,3,10.96593167,3.034068329,1.965931671,2,8,2.034068329,9,2,4.965931671,2,7.965931671,0
4.530829166,11,8.061658332,8,6.530829166,7.530829166,4.469170834,1,4,5.530829166,2,6,5,7.061658332,6,6,0
4.799761636,9,3.799761636,4,2,11,4.200238364,3.600119182,1,8.399880818,4,9.799761636,4,5.600119182,4,9,0
2,1.071751266,3.071751266,3,1,7,2.071751266,1.071751266,2,6,1.928248734,7.071751266,2,5.071751266,2,7.928248734,0
2.536639873,8,4.536639873,5,1.536639873,8,6,3,1,7,0,8,2,7,1,8,0
2,5.267835879,4,4,2,11,3,2.732164121,2,9.732164121,2,9,2,6,2,8,0
6,11,6,6,4,10.34962472,2,4,2,11,4.650375276,12,5,3.650375276,5.650375276,10.34962472,0
3,5,4.097828034,4,3.097828034,7.902171966,8,2.097828034,4,7,8,8,4.097828034,9.097828034,3,6,0
3.905925794,8.905925794,6,5.905925794,2,6,4.094074206,3,0.905925794,6,1,8,2.905925794,7,2,7,0
4,8.794464782,5,6,3.794464782,7,5,2.794464782,0,6.205535218,1,8,2,7,1,7.205535218,0
1,0,2,0,0,7.951509594,4,2,0,7,2,8,2,7,1,8,0
3,4,6,6,2,7,5.943556227,3,0.056443773,7,0,8,2,7,1.056443773,8,0
3,10.9048557,6,8,4,12,2,2.095144297,2.095144297,9.095144297,2,9,2,6,3.095144297,8,0
3.067152258,11,6,8,2,6.067152258,6,3,1,6.067152258,0,8,2.067152258,7,1.932847742,7.067152258,0
5,10.1300029,5,5.130002898,3.130002898,10.8699971,2.130002898,4,1.130002898,10.8699971,4.130002898,11,4.130002898,3,4.130002898,10,0
7.422290889,14,7.422290889,8,6,9.577709111,3.422290889,5,2.844581777,10,5.422290889,12,7.844581777,1.422290889,6.422290889,11,0
3,5,5,3.504375318,2,11,2,2,2,9,2,9,2,6,2,8,0
5,10.35636335,7,8.356363346,5,8,3.643636654,3,0.356363346,7,1.356363346,8,3.069090037,7.356363346,4.356363346,8.712726692,0
3,8.309440474,5,6,3,12,2,3.309440474,2,10.30944047,2,9,2.309440474,6.309440474,3,8.309440474,0
5,10.52249494,9,7.522494942,6.522494942,7.522494942,4.477505058,1.477505058,4,5.522494942,1.522494942,6,5,7.522494942,5.522494942,5.522494942,0
5.597100203,10.5971002,5.597100203,5.597100203,3.597100203,11,2,4,1.597100203,11,4,11.5971002,4.597100203,3,4.597100203,10.5971002,0
2,1,3.756825295,2.756825295,1.756825295,8,2,2,1,7,2,8,2,6.243174705,2,7,0
2,7,4,4,1,8,4,3,1.075821211,7,1.075821211,8,2.075821211,6,2,8,0
3,9.935987805,5,6.935987805,2,8.064012195,6,3,1,7.064012195,0,8,2.935987805,7,1,8,0
2,1,3,1,1,7,4,2,0,7,2,8,2.669683159,6,1.330316841,8,0
3,6,6,4,3.507716384,7.507716384,5,2,3.507716384,6.507716384,2,6,2,6,3.507716384,5.507716384,0
4,10,6.059382043,8,5,12,3,2,2,9,2,8.059382043,2,6,2,8,0
2,5.413876186,3,3.413876186,2,11,3,2,2,9,2,9,2,6,2,8,0
4,5,6,4,4,8.157079465,8,3,4,6,7,7,4.842920535,8.157079465,4,5.157079465,0
1,0,2,0,0,7.854997569,4,2,0,7,2,8,2,7,1,8,0
2,6.312192975,4,4.312192975,2,12,2.312192975,4,3,12,2,9.687807025,2,6,3,9,0
4.918160819,5.918160819,6.918160819,4.918160819,5.918160819,6.081839181,6.163678363,3,5,7,8,9.918160819,7.918160819,10.91816082,3,7.918160819,0
3,2,5,4,2,8,2,2,2,7.352688085,1,8,2,6,2.352688085,7,0
2,6.365862272,4,4,1,7.365862272,5,3,1,6.365862272,0,8,2,7,1.365862272,7.365862272,0
2,2,4,3.258498937,2,8,2.741501063,2,2.741501063,8,1.258498937,8,2,6,2.258498937,7,0
2,7,4,4,2,7,3.075138607,3,2,6.924861393,1.924861393,8,3,6.924861393,2,7.924861393,0
3,7,5,5,3,11.28114536,3,2,2,9,2,9,2.718854643,5,2,8,0
6,9.317931012,5,5.158965506,3,8,3.158965506,3,2.158965506,7,4,11.84103449,5,5.158965506,4,7,0
3,5.509743002,5,8,2,7.490256998,5.509743002,3,1,7,0,8,2.509743002,7,1.490256998,8,0
1,0,2,0,0,7,4,2,0,7,2,8,2,7,1,8,0
2,4,4,5.040397764,2,7,3.959602236,3,1.080795528,7,1,8,2.040397764,6.959602236,2.040397764,8,0
3,8,5,6,2.34108344,7,5.65891656,3,0.65891656,7,0.34108344,8,2,7,1,8,0
3,11,5.905396914,8,4,12,3,3,3,10,1,9,2,6,3,8,0
4,11,6.064088741,8,2,7.935911259,5,3,1,6.935911259,0.064088741,8,3,7,2,7.935911259,0
2.908301683,7,4.908301683,4,2,7.908301683,3,3,2.908301683,7,2,8,3,6.091698317,2.908301683,8,0
3,7,5,5,3,8,2,2,2,7,2,7,2,6,3,6.845402723,0
3,5,4.118960858,4.118960858,3.118960858,8.118960858,8,2,4,7,7.881039142,7.881039142,4,8.881039142,3.118960858,5.881039142,0
1,1,2.265477095,1.265477095,1,6.734522905,2.734522905,2,1,6,2,7.734522905,1,6,1.265477095,6.734522905,0
3,8.368224468,5,5.368224468,2,8.368224468,6,3,1,7.368224468,0,8,2,7,1,8,0
4,8.742246982,5,5.871123491,5,7,6.128876509,6.871123491,3.871123491,7,6,8.871123491,2,7.871123491,8,3.871123491,0
1,0,2,0,0,8,3.982600806,2,0,7,2,8,1.017399194,6,1,8,0
